Name,Dealer,Mileage,Rating,Rating Count,Price,Stock Type
2020 Honda Civic EX,Ed Napleton Acura Kia,5899 ,4.1,553 ,26995,Used
2017 Mercedes-Benz GLA 250 Base 4MATIC,Platinum Used Cars,82107 ,3.6,237 ,25790,Used
2020 Ford F-150 Lariat,Modern Nissan of Hickory,61951 ,4.9,"1,046 ",42622,Used
2018 Nissan Rogue Sport S,Route 46 Nissan,20813 ,4.1,"1,769 ",20675,Used
2019 Ford F-150 Lariat,Apple Ford Shakopee,86803 ,4.7,805 ,40985,Ford Certified
2019 Honda Civic LX,AX Auto Inc.,33813 ,4.3,113 ,17699,Used
2020 Toyota Sequoia Platinum,Fred Anderson Toyota,20835 ,4.8,"5,502 ",66900,Toyota Certified
2021 Honda Pilot Special Edition,Driveway - Auto Done Easy. Delivery for Houston,25182 ,2.4,3 ,40000,Used
2006 Toyota 4Runner SR5,Stevinson Lexus of Frederick,217830 ,4.9,923 ,12300,Used
2016 Volvo XC60 T5 Premier,The Sunbury Motor Company,16616 ,4.9,"1,028 ",26997,Used
2018 Audi Q5 2.0T Premium Plus,EchoPark Automotive Salt Lake City Delivery Center,20333 ,4.5,17 ,39189,Used
2008 Lexus LS 460 L,M & I Motors,105289 ,4.5,390 ,15900,Used
2019 Dodge Challenger SXT,AX Auto Inc.,23410 ,4.3,113 ,27499,Used
2014 BMW 328 i xDrive,Bob Rohrman Schaumburg Kia,89263 ,4.4,"1,772 ",16350,Used
2019 Lexus UX 250h 250H,Lexus of Dayton,29642 ,4.5,96 ,37500,Used
2020 FIAT 500X Trekking,Harper Maserati,24120 ,4.6,43 ,24992,Used
2015 Ford Taurus SHO,AutoNation USA Houston,21922 ,3.9,100 ,25493,Used
2016 Lexus LX 570 Base,AutoNation Toyota Thornton Road,108525 ,4.5,"1,040 ",58989,Used
2016 Chevrolet Camaro 2SS,Kian Motors,55231 ,3.9,45 ,33800,Used
2018 GMC Sierra 1500 SLT,EchoPark Automotive Greenville Delivery Center,39623 ,4.4,19 ,43369,Used
2018 Toyota RAV4 LE,Honda of Stevens Creek,17669 ,4.8,"2,747 ",26999,Used
2019 BMW X5 xDrive40i,Taylor KIA of Boardman,31655 ,4.7,775 ,55989,Used
2015 Chevrolet Corvette Stingray,Godspeed Motors,83857 ,4.7,200 ,43995,Used
2018 BMW 330 i,Niello BMW Elk Grove,24855 ,3.8,17 ,32992,BMW Certified
2017 Ford Fusion SE,Loyalty Auto Used Car Super Center,56370 ,3.1,6 ,26495,Used
2019 BMW X3 sDrive30i,Beverly Hills BMW,33907 ,4.6,486 ,37698,BMW Certified
2020 Ford Edge Titanium,Brinson Ford  of Athens,9799 ,4.7,753 ,38991,Used
2018 Tesla Model 3 Long Range,Shift San Francisco,47125 ,3.7,129 ,42600,Used
2019 INFINITI QX50 ESSENTIAL,Lexus of Naperville,19549 ,4.8,950 ,38289,Used
2018 Lexus RX 350 350,Morrie's Brooklyn Park Subaru,28846 ,4.7,829 ,43998,Used
2018 INFINITI QX80 Base,INFINITI of Coral Gables,27742 ,4.9,510 ,50993,INFINITI Certified
2015 Mercedes-Benz GLK-Class GLK 350,Sewell INFINITI of Houston,63390 ,4.7,97 ,24998,Used
2016 Mercedes-Benz S-Class S 550 4MATIC,Auto Buying Service,54850 ,4.8,135 ,43444,Used
2015 GMC Terrain SLT-1,David McDavid Honda Irving,62525 ,4.0,849 ,19000,Used
2020 Toyota Camry LE,Harr Toyota,11202 ,4.4,681 ,30894,Toyota Certified
2014 Lexus IS 250 Base,Northside Lexus,60892 ,4.9,"5,550 ",22900,Used
2008 Lexus LX 570 ,"Diamond Motorcars, Inc.",126587 ,4.0,24 ,28995,Used
2015 Mercedes-Benz S-Class S 550 4MATIC,Exclusive Motor Cars,37809 ,4.6,650 ,49290,Used
2019 GMC Yukon SLT Standard Edition,Safford Chrysler Jeep Dodge RAM Fiat of Springfield,45199 ,4.5,819 ,53500,Used
2019 BMW 440 i xDrive,Paul Miller BMW,18152 ,4.9,680 ,54998,Used
2013 Ford Escape SEL,WBM of Arlington,44777 ,3.7,153 ,15595,Used
2017 Jeep Wrangler Sport,World Toyota,19629 ,4.5,"1,124 ",30990,Used
2019 Tesla Model 3 Long Range,Lustine Chrysler Jeep Dodge RAM,18586 ,4.2,"1,212 ",46000,Used
2015 Maserati Ghibli S Q4,Imports Unlimited,45466 ,3.8,55 ,25900,Used
2013 Lexus ES 350 Base,Stonebriar Chevrolet,83421 ,4.8,"1,939 ",19998,Used
2018 Volkswagen Beetle 2.0T Coast,Driveway - Auto Done Easy. Delivery for New York,49781 ,2.4,3 ,21513,Used
2018 Honda CR-V EX-L,Ide Honda,29712 ,4.9,"1,624 ",32890,Used
2021 Porsche Macan GTS,Porsche Hilton Head,10760 ,4.7,42 ,96920,Used
2019 Ford F-150 XLT,Liberty Ford Brunswick,30084 ,4.6,811 ,40790,Ford Certified
2014 Dodge Durango Citadel,Parkwood Automall,26090 ,3.6,94 ,28790,Used
2021 BMW X3 M AWD,Ed Napleton Acura Kia,4352 ,4.1,553 ,72397,Used
2015 Ford Fusion Titanium,BrokersAndSellers.com,47000 ,4.4,30 ,13995,Used
2004 Lexus GX 470 ,Carolina Family Motors,138457 ,4.3,19 ,14995,Used
2018 Lexus GX 460 Base,Fair Oaks Chrysler Jeep Dodge RAM,23638 ,4.2,789 ,45914,Used
2020 Toyota Tacoma SR,Lexus of Sacramento,23285 ,4.8,"2,285 ",30982,Used
2019 Dodge Charger Scat Pack,Capitol Ford,19618 ,4.2,68 ,48422,Used
2020 Toyota Land Cruiser Heritage Edition,Ira Toyota of Orleans,13444 ,4.8,238 ,108213,Toyota Certified
2012 Toyota Highlander Limited,Ira Toyota of Danvers,93806 ,4.4,"2,437 ",21200,Used
2019 Nissan Altima 2.5 S,Mike Albert Sales & Service,13309 ,4.5,83 ,25976,Used
2019 RAM 1500 Laramie,AutoMax Preowned Marlboro,48777 ,4.9,"1,463 ",47500,Used
2020 Land Rover Defender 110 First Edition,Jaguar Land Rover Cherry Hill,14898 ,4.0,142 ,90000,Used
2016 BMW X1 xDrive 28i,O'Meara Volkswagen of Thornton,65511 ,4.5,581 ,23851,Used
2005 Land Rover Range Rover HSE,South Street Autos,35584 ,3.4,13 ,24990,Used
2019 Lexus ES 350 ,Momentum Volkswagen of Upper Kirby,33460 ,4.5,324 ,39998,Used
2021 Aston Martin DBX 4DR SUV AWD,Foreign Cars Charlotte,6332 ,4.9,500 ,188999,Used
2019 Ford F-150 Lariat,Choice Auto,69525 ,4.5,8 ,39999,Used
2020 Hyundai Sonata SEL Plus,Bob Bell Ford Hyundai,30577 ,4.7,524 ,28786,Used
2019 Hyundai Kona SEL,Wilkins Hyundai,28029 ,4.6,259 ,24750,Used
2019 Hyundai Santa Fe SEL 2.4,Fox Ann Arbor,17918 ,4.7,214 ,27491,Used
2008 Volvo XC70 3.2,Alliance Motor Group,66208 ,4.6,34 ,12997,Used
2005 Pontiac Bonneville SLE,Diamond Motors,106580 ,5.0,2 ,3000,Used
2008 Acura MDX 3.7L Technology,Rosenthal Jaguar Land Rover Tysons Corner,132896 ,4.8,901 ,9981,Used
2016 Lexus LS 460 Base,Lexus of Clearwater,51340 ,4.7,"1,166 ",38997,Used
2015 Mercedes-Benz S-Class S 550,AutoNation USA Katy,71111 ,4.3,159 ,43483,Used
2019 Mercedes-Benz S-Class S 560 4MATIC,Mercedes-Benz of Westwood,19738 ,4.6,423 ,87657,Used
2005 Mercedes-Benz SL-Class SL500 Roadster,Tom Gray Auto Sales,45498 ,3.1,12 ,14495,Used
2020 Honda Civic LX,AutoSavvy Fort Worth,10230 ,2.6,5 ,20000,Used
2013 Toyota Sienna Limited,Arlington Acura in Palatine,85000 ,4.6,"1,263 ",21985,Used
2015 Lexus IS 350 Base,Merlex Auto Group,71607 ,3.8,539 ,29750,Used
2018 Volvo S90 T5 Momentum,Castle Volkswagen of Schaumburg,75467 ,4.8,612 ,28677,Used
2016 Toyota Tacoma TRD Sport,Maxx Autos Plus,42754 ,4.5,185 ,41850,Used
2016 Dodge Charger SE,Car Corporation of Maryland,79193 ,4.4,92 ,18977,Used
2021 BMW X3 xDrive30i,Grayson BMW,16312 ,4.2,275 ,51716,Used
2017 RAM 1500 Sport,Rob Lambdin's University Dodge RAM,13134 ,4.3,888 ,41000,RAM Certified
2018 Audi Q5 2.0T Tech Premium,Victory Mitsubishi,35143 ,3.3,382 ,31395,Used
2018 BMW 330 i,Off Lease Only Miami,29866 ,4.9,"20,710 ",29999,Used
2018 GMC Sierra 1500 SLT,Vernon Auto Group,120686 ,4.9,"6,321 ",36300,Used
2017 Ford Shelby GT350 Base,Koons Tysons Toyota,47351 ,4.4,"1,336 ",52500,Used
2020 Nissan Pathfinder SV,Kelly Nissan,15889 ,4.9,"4,872 ",30998,Nissan Certified
2020 Acura TLX Technology,Montgomeryville Acura,9256 ,4.2,193 ,33888,Used
2018 Ford Explorer XLT,Metro Ford,34785 ,4.8,"1,659 ",30191,Used
2018 Hyundai Sonata SEL,Grapevine Ford Lincoln,49067 ,4.5,"2,365 ",20798,Used
2012 Audi A6 3.0T Prestige quattro,East Coast Auto Group of Linden,84616 ,3.8,44 ,18296,Used
2018 BMW 530 i xDrive,Benji Auto Sales,27946 ,4.4,508 ,37894,Used
2018 BMW 430 Gran Coupe i xDrive,Luxury Motor Club,18462 ,4.7,249 ,37250,Used
2020 Toyota Corolla LE,NEXCAR,44598 ,5.0,1 ,19995,Used
2009 Mercedes-Benz S-Class S 550 4MATIC,Ohio Car Mart,66173 ,5.0,2 ,19999,Used
2019 Toyota 4Runner Limited,Heller Ford,46186 ,4.8,685 ,42962,Used
2020 Jeep Wrangler Unlimited Rubicon,Tacoma Pre-Owned Supercenter,11996 ,4.0,2 ,62499,Used
2019 Chevrolet Equinox 1LT,Champion Chevrolet of Howell,33810 ,4.5,235 ,24000,Chevrolet Certified
2016 Audi A5 2.0T Premium Plus,Audi Las Vegas,21305 ,4.6,551 ,31499,Used
2015 INFINITI QX80 Base,INFINITI of Hoffman Estates,77507 ,4.7,"1,937 ",34836,Used
2020 Toyota 4Runner SR5,EchoPark Automotive Baltimore,56736 ,4.8,"2,821 ",39749,Used
2020 Mercedes-Benz GLE 350 Base,Audi McKinney,24689 ,4.2,5 ,64991,Used
2020 Nissan Rogue SV,EchoPark Automotive Centennial,37976 ,4.7,603 ,28989,Used
2016 BMW X5 xDrive35i,Koons of Tysons Chevrolet Buick GMC,71013 ,4.6,"1,031 ",30000,Used
2016 Ford F-150 XLT,Koons Sterling Ford,30438 ,4.7,785 ,31500,Used
2016 Honda Odyssey EX-L,Fox Buick GMC,80432 ,4.9,208 ,24850,Used
2016 Volvo XC90 T6 Momentum,McGrath Volvo Cars Barrington,86392 ,4.3,126 ,30509,Used
2017 Lexus RX 350 F Sport,Ira Volvo Cars South Shore,49253 ,4.6,35 ,37500,Used
2005 BMW 645 Ci,Prestige Auto Gallery 1 LLC,68474 ,1.9,14 ,9995,Used
2018 Jeep Grand Cherokee Limited,Merrick Dodge Chrysler Jeep Ram,14840 ,3.7,187 ,32447,Used
2019 Audi e-tron Prestige,Audi Fletcher Jones,11015 ,4.9,"1,152 ",71892,Used
2016 Lexus ES 350 Base,Bravo Honda of Victoria,27064 ,n/a,0 ,38442,Used
2019 Kia Sorento LX,Preston Superstore,67327 ,4.9,"3,037 ",25500,Used
2019 Subaru Crosstrek 2.0i Premium,VA Motorcars LLC,15754 ,4.8,9 ,19995,Used
2014 Ford Escape SE,Monster Motors,52837 ,4.4,121 ,16980,Used
2015 Jeep Grand Cherokee Limited,AutoSavvy Windsor,61200 ,4.2,171 ,21300,Used
2018 BMW 430 Gran Coupe i,"Greenway Dodge, Chrysler, Jeep, RAM",30030 ,4.6,"3,610 ",34473,Used
2019 Mercedes-Benz S-Class S 560 4MATIC,Mercedes-Benz of Manchester,48776 ,4.4,86 ,75989,Used
2011 Honda Pilot Touring,Muller Honda,100230 ,4.5,128 ,15612,Used
2010 Honda Insight EX,Autocenter Sales & Service,89436 ,4.2,125 ,7699,Used
2020 Honda Civic EX,Napleton River Oaks Honda,8033 ,4.7,"1,517 ",25800,Used
2018 Chevrolet Malibu LT,Bergstrom Chevrolet of Madison,41382 ,4.4,39 ,21401,Used
2016 Acura TLX V6,Premium Auto Sales,64160 ,4.3,6 ,23999,Used
2020 Chevrolet Silverado 1500 Custom Trail Boss,Penske Honda,16427 ,4.7,654 ,46422,Used
2020 Kia Telluride S,Scott Kia of Springfield,23937 ,4.8,"1,009 ",44793,Kia Certified
2019 Chevrolet Trax LT,Land Rover Denver,23790 ,4.6,235 ,22493,Used
2013 Ford Explorer XLT,AutoNation USA Katy,101438 ,4.3,159 ,16983,Used
2012 BMW 650 i,Jet's Auto Sales,84893 ,3.0,34 ,25995,Used
2019 INFINITI QX60 Pure,Chapman BMW Chandler,21046 ,4.5,785 ,35935,Used
2015 Land Rover Range Rover 5.0L Supercharged,Silver Star Motors,56157 ,4.6,673 ,49994,Used
2016 Toyota 4Runner Limited,Zeigler Chrysler Dodge Jeep Ram of Schaumburg,52763 ,4.4,746 ,36775,Used
2011 Toyota Land Cruiser V8,Fred Anderson Toyota of Charleston,166399 ,4.9,"6,132 ",36891,Used
2014 Land Rover Range Rover 5.0L Supercharged,Chapman BMW Chandler,32608 ,4.5,785 ,59376,Used
2019 Hyundai Kona SEL,Bob Rohrman's Gurnee Hyundai,28924 ,4.1,"1,216 ",21126,Used
2016 BMW i8 Base,Loyal Signature Motors,33441 ,2.6,5 ,74995,Used
2017 Mazda CX-5 Touring,Greenway Mazda,81940 ,4.4,218 ,19492,Used
2020 Subaru Outback Limited,Mcgrath Evanston Subaru,4062 ,1.5,5 ,34991,Used
2014 Mercedes-Benz E-Class E 350 4MATIC,Supreme Motors,73466 ,4.4,29 ,24999,Used
2020 Volvo XC60 T5 Inscription,Century Automotive,34944 ,2.1,8 ,39997,Used
2019 Subaru Outback 2.5i Premium,Concordville Subaru,14838 ,4.9,"1,170 ",29995,Used
2018 Mercedes-Benz GLE 350 Base,eCarOne,29346 ,4.8,"1,724 ",44950,Used
2019 BMW M4 Base,Kia of Riverdale,17487 ,4.4,476 ,69673,Used
2019 Toyota Camry LE,Faulkner Toyota,13194 ,4.8,"2,211 ",26200,Toyota Certified
2021 Audi Q7 45 Premium,Audi Tysons Corner,15939 ,4.6,"1,057 ",62420,Audi Certified
2013 Volkswagen Tiguan SE,Saugus Auto Mall,82690 ,4.4,34 ,15495,Used
2009 Lexus LX 570 ,Executive Auto Sales,114564 ,4.8,92 ,31400,Used
2018 Ford F-150 Lariat,Bill Luke Chrysler Jeep Dodge RAM,34158 ,4.3,"1,303 ",45573,Used
2018 Maserati Levante Base,Jeff's Motorcars,20360 ,3.1,4 ,56890,Used
2011 Acura MDX 3.7L Technology,Lexus of Brooklyn,25977 ,4.4,583 ,19990,Used
2017 INFINITI QX70 Base,Absolute Auto Center,84416 ,4.5,46 ,25997,Used
2019 RAM ProMaster 1500 Low Roof,Jersey Car Direct,47801 ,3.6,16 ,33895,Used
2017 Chevrolet Silverado 2500 LTZ,Keith Hawthorne Ford of Belmont,72672 ,4.3,347 ,50900,Used
2017 Acura TLX V6 w/Technology Package,Midway Auto Sales,11457 ,4.0,12 ,16450,Used
2015 Toyota Prius Four,Texas Perfect Auto,62324 ,2.9,10 ,11999,Used
2014 Cadillac Escalade Luxury,Royal Buick GMC Cadillac Tucson,41499 ,4.9,"1,396 ",34380,Used
2018 Lexus RX 350 F Sport,DARCARS Lexus Of Silver Spring,57758 ,4.8,"1,658 ",49520,Used
2013 BMW 128 i,Selden Motors,59112 ,3.8,96 ,18990,Used
2020 Subaru Outback Limited,Ed Napleton Acura Kia,25357 ,4.1,553 ,34995,Used
2019 Mercedes-Benz S-Class S 560 4MATIC,Feldmann Imports,27798 ,4.8,619 ,86416,Mercedes-Benz Certified
2018 Porsche Macan Sport Edition,Porsche Bellevue,16926 ,4.5,372 ,49998,Used
2021 Tesla Model 3 Long Range,Carlotz Merritt Island,21646 ,5.0,18 ,57150,Used
2019 Mercedes-Benz AMG C 43 4MATIC,"Rolls-Royce Motor Cars New England, Bentley Boston, Lamborghini Boston, Herb Chambers Maserati and Alfa Romeo of Boston",19946 ,4.6,97 ,49698,Used
2018 Subaru Crosstrek 2.0i,Auto Boss,61092 ,5.0,1 ,18995,Used
2022 Acura MDX w/A-Spec Package,Bridgewater Acura,365 ,4.7,"1,448 ",63999,Used
2017 Toyota Camry SE,Unique Auto Import,107782 ,3.9,241 ,17969,Used
2019 Hyundai Kona Ultimate,Ganley Parma Hyundai,23684 ,4.8,787 ,26997,Used
2016 Chevrolet Camaro 1SS,Victory Chevrolet Buick GMC,82494 ,2.7,9 ,27995,Used
2022 Acura MDX Advance,Century Automotive,2197 ,2.1,8 ,63998,Used
2020 Mercedes-Benz GLE 350 Base 4MATIC,Mercedes-Benz of West Houston,12942 ,3.9,25 ,60875,Mercedes-Benz Certified
2019 RAM 1500 Laramie,Mark McLarty Ford,36985 ,4.5,869 ,47000,Used
2018 Nissan Frontier SV,AutoNation Honda Renton,48988 ,4.6,785 ,31452,Used
2017 Porsche 911 Carrera,iAUTOHAUS,29420 ,4.8,69 ,89988,Used
2018 Toyota Highlander XLE,Toyota of Lincoln Park,15950 ,4.2,222 ,38500,Toyota Certified
2017 BMW X1 xDrive 28i,South Shore BMW,24636 ,4.8,830 ,30499,Used
2016 Honda Accord EX-L,Kings Ford,83246 ,4.7,"1,591 ",21736,Used
2020 Toyota 4Runner SR5 Premium,Audi Plano,28653 ,4.8,"2,514 ",39985,Used
2011 Audi A5 2.0T Premium Plus quattro,Texas Perfect Auto,96957 ,2.9,10 ,9999,Used
2020 Nissan Rogue SV,Davis Chevrolet,18853 ,4.5,221 ,26999,Used
2018 BMW X2 sDrive28i,BMW of San Francisco,11047 ,4.5,192 ,31595,BMW Certified
2019 INFINITI QX60 Pure,Lake Norman INFINITI,48281 ,4.4,208 ,34500,INFINITI Certified
2018 Lexus ES 350 Base,Autos of Dallas,20041 ,4.3,"1,294 ",35480,Used
2018 Mazda CX-9 Touring,Texas Direct Auto,81901 ,4.5,"2,110 ",24499,Used
2016 Toyota Highlander XLE,Passport BMW,46046 ,4.7,"1,103 ",31995,Used
2013 BMW 328 i xDrive,Shift Los Angeles,84820 ,4.0,84 ,14950,Used
2019 BMW 430 Gran Coupe i,Jimmy Britt Chevrolet Buick GMC,65736 ,4.8,"1,138 ",30948,Used
2020 Chevrolet Malibu LT,EchoPark Automotive Syracuse (Cicero),48811 ,4.7,533 ,21989,Used
2019 Volvo XC60 T5 Momentum,Volvo Cars of Fort Washington,18190 ,4.5,86 ,43900,Used
2017 Jeep Grand Cherokee Limited,Atlanta Autos,32630 ,4.3,"1,143 ",30990,Used
2018 Audi S6 4.0T Prestige,Sewickley BMW,11396 ,4.7,260 ,59995,Audi Certified
2017 Mercedes-Benz AMG C 43 Base 4MATIC,Mercedes-Benz of Fredericksburg,10692 ,4.6,266 ,46995,Mercedes-Benz Certified
2018 Ford Explorer XLT,Morrie's Buffalo Ford,29575 ,4.6,462 ,39355,Used
2019 RAM 1500 Laramie,McGovern Chrysler Jeep Dodge Ram,23799 ,4.8,"1,538 ",49999,Used
2011 Land Rover Range Rover HSE,LA Auto Exchange,85831 ,3.3,81 ,19999,Used
2018 Toyota Camry LE,EchoPark Automotive Atlanta (Marietta),40367 ,5.0,40 ,22939,Used
2018 BMW X5 M Base,26 Motors Long Island,46393 ,2.8,23 ,61950,Used
2020 Hyundai Palisade Limited,Ed Morse Cadillac of Tampa,17970 ,4.9,"2,688 ",48498,Used
2008 Toyota Sequoia Platinum,Raleigh Pre-Owned,200800 ,3.4,37 ,14998,Used
2016 Toyota Highlander Limited,Toyota of Lincoln Park,30092 ,4.2,222 ,32900,Used
2015 INFINITI QX80 Base,Driven Auto Sales,57946 ,4.6,174 ,35980,Used
2014 Ford Sedan Police Interceptor Base,Car Corporation of Maryland,42249 ,4.4,92 ,13977,Used
2021 Jeep Grand Cherokee Laredo,Sherman Dodge Chrysler Jeep RAM,12964 ,4.1,"1,944 ",40829,Used
2020 Ford F-150 XLT,CarShop Chester Springs,16204 ,4.8,534 ,44599,Used
2018 BMW X5 M Base,Sunrise Autoland,20060 ,4.9,153 ,71999,Used
2019 Chevrolet Impala Premier 2LZ,EchoPark Automotive Knoxville Delivery Center,46321 ,3.2,12 ,27139,Used
2017 Chevrolet Equinox 1LT,Geneva Auto Sales,44563 ,4.8,19 ,13995,Used
2019 Honda Civic LX,Braman Honda of Palm Beach,14622 ,4.9,"4,202 ",21663,Honda Certified
2005 Lexus LS 430 ,xDrive Motors Inc.,93404 ,3.8,22 ,12999,Used
2020 BMW X6 xDrive40i,BMW of Gwinnett Place,21170 ,4.7,776 ,79444,Used
2012 Honda Accord SE,Automax Chicago,50000 ,3.3,37 ,11499,Used
2015 Audi Q7 3.0T Premium Plus,Curry Honda,91926 ,4.7,"2,234 ",23989,Used
2018 Ford Edge Sport,Hyundai of Lincolnwood,18114 ,4.4,627 ,32999,Used
2018 Buick Encore Preferred,BrokersAndSellers.com,19000 ,4.4,30 ,12995,Used
2016 Honda Pilot Touring,AutoNation Honda Roseville,78195 ,4.7,"1,548 ",28315,Honda Certified
2018 BMW X1 xDrive28i,BMW of Loveland,41298 ,4.4,77 ,31088,BMW Certified
2020 Dodge Challenger R/T Scat Pack,Classic Chrysler Dodge Jeep Ram of South Charlotte,6034 ,3.4,39 ,62559,Used
2020 Ford F-150 Lariat,Truck World Centerville,30257 ,5.0,1 ,56500,Used
2012 Volkswagen Jetta SE,Cedar Park Nissan,80862 ,4.6,178 ,12399,Used
2014 Mercedes-Benz E-Class E 350 4MATIC,Jim Ellis Toyota of McDonough,75423 ,4.7,"3,463 ",20992,Used
2017 Hyundai Santa Fe SE,Westgate Kia of Wake Forest,87883 ,4.5,181 ,21000,Used
2014 Toyota Highlander Limited,Haggerty Buick GMC Inc,93673 ,4.2,64 ,26979,Used
2010 Toyota Sequoia Limited,Revved Motors,149474 ,4.8,17 ,23950,Used
2020 Mercedes-Benz GLB 250 Base,BMW of Houston North,16265 ,4.6,942 ,45591,Used
2020 Nissan Altima 2.5 SL,Walser Nissan Wayzata,14972 ,4.5,476 ,30998,Used
2019 Land Rover Range Rover Velar P250 SE R-Dynamic,Land Rover Denver,22768 ,4.6,235 ,62991,Used
2021 Mercedes-Benz GLC 300 Base,Mercedes-Benz of Atlanta Northeast,15868 ,4.8,"1,751 ",52289,Mercedes-Benz Certified
2018 Honda Civic LX,Metro Honda,21521 ,4.5,"2,851 ",18333,Honda Certified
2018 Mercedes-Benz AMG C 63 S,Lawrence Motorsport,50425 ,5.0,2 ,59991,Used
2018 BMW X2 sDrive28i,BMW of Tampa,37610 ,4.7,603 ,29740,Used
2018 BMW X1 xDrive28i,Castle Rock Chrysler Dodge Jeep RAM,44183 ,4.7,492 ,32921,Used
2019 BMW X1 xDrive28i,BMW of Sterling,18293 ,4.6,275 ,35000,Used
2018 BMW X3 xDrive30i,AutoNation Chevrolet North,57001 ,4.2,465 ,32998,Used
2020 Chevrolet Silverado 2500 High Country,Vandergriff Chevrolet,46316 ,4.8,824 ,71100,Chevrolet Certified
2014 Jeep Cherokee Limited,McDavid Ford,141111 ,4.2,970 ,13803,Used
2018 Nissan Rogue SL,Mossy Nissan National City,27913 ,n/a,0 ,28995,Nissan Certified
2018 Ford F-150 XLT,Hickory Used Car Superstore,55374 ,4.7,415 ,39500,Used
2020 Subaru Crosstrek Premium,AutoNation Honda Lewisville,13206 ,4.5,"1,151 ",32994,Used
2019 Lexus GX 460 Base,Sewell BMW of Grapevine,16040 ,3.9,56 ,52988,Used
2014 Lexus GX 460 Base,Marlow Motor Company,86553 ,4.5,163 ,31450,Used
2018 Chevrolet Tahoe LT,East Hills Chevrolet of Douglaston,37013 ,4.7,"1,765 ",45995,Chevrolet Certified
2020 Ford F-150 Lariat,Kentson Car Company American Fork,22642 ,4.9,538 ,51950,Used
2018 INFINITI QX60 Base,Gregory INFINITI,29155 ,4.3,329 ,34979,INFINITI Certified
2013 Kia Optima EX,AutoNation Volkswagen Las Vegas,88666 ,4.7,548 ,13995,Used
2020 Land Rover Discovery Landmark,Carvana-Touchless Delivery To Your Home,7886 ,4.3,"8,369 ",61990,Used
2014 Maserati Quattroporte S Q4,AutoNation USA San Antonio,69427 ,4.4,9 ,33997,Used
2012 Lexus RX 350 Base,Auto Warehouse - Ft. Collins,124955 ,4.3,46 ,23498,Used
2015 Honda Pilot Touring,Joe Machens Hyundai,111903 ,4.7,639 ,21597,Used
2020 BMW X5 xDrive40i,BMW of Wyoming Valley,36898 ,4.5,42 ,58690,BMW Certified
2017 Nissan Rogue SL,Luther St. Cloud Honda,43331 ,4.8,"4,468 ",25997,Used
2011 Toyota 4Runner SR5,AutoNation Ford Littleton,133533 ,4.3,"1,197 ",22804,Used
2015 Honda Pilot EX-L,Hubert Vester Honda,66774 ,4.8,804 ,25000,Used
2014 Acura RDX Technology,Volvo Cars Arrowhead,99892 ,3.0,7 ,17733,Used
2017 GMC Sierra 2500 Denali,AutoSavvy Fort Worth,85509 ,2.6,5 ,46000,Used
2019 Lamborghini Urus Base,Platinum Motorsports,4128 ,5.0,6 ,289991,Used
2017 BMW 330 i,BMW North Scottsdale,49221 ,4.5,445 ,26997,Used
2019 Nissan Rogue SV,Jeff Wyler Nissan of Louisville,16330 ,4.7,437 ,29728,Nissan Certified
2020 Toyota Sienna XLE,Metro Honda,12112 ,4.5,"2,851 ",42282,Used
2018 Jeep Wrangler Unlimited Sahara,Mark Ficken Ford Lincoln,41646 ,4.8,"1,943 ",42936,Used
2020 RAM 1500 Big Horn,Heritage Toyota CDJR of Harrisburg,18720 ,4.8,"3,108 ",46588,Used
2014 Honda Accord EX-L,Audi Wilmington,33177 ,4.8,886 ,21980,Used
2018 Volkswagen Tiguan 2.0T S,Gerald Subaru of Naperville,46500 ,4.9,"6,321 ",21995,Used
2012 Land Rover Range Rover HSE,Damas Auto LLC,78293 ,3.3,13 ,24495,Used
2020 BMW X7 xDrive40i,21 Century Auto Group,34194 ,4.4,"2,737 ",67525,Used
2017 Chevrolet SS Base,Classic Chevrolet,58442 ,3.9,188 ,48500,Chevrolet Certified
2014 Mercedes-Benz E-Class E 350,Unique Auto Center,85001 ,4.2,10 ,18995,Used
2014 Mercedes-Benz GLK-Class GLK 350,USA CAR  EXPO,79420 ,4.5,116 ,22850,Used
2019 Volkswagen Golf R 2.0T w/DCC & Navigation,Lokey Volkswagen,17331 ,4.6,"2,200 ",42499,Used
2020 Honda Civic LX,Great Lakes Honda,13321 ,4.7,449 ,23377,Used
2011 Mercedes-Benz E-Class E 350 4MATIC,Mercedes-Benz of Delray,86561 ,4.4,"1,026 ",14978,Used
2018 Mazda Mazda3 Touring,Freeman Mazda,39505 ,4.8,790 ,21750,Used
2020 BMW X3 xDrive30i,Patrick Mini,34755 ,4.2,13 ,42584,Used
2019 Audi Q8 3.0T Premium Plus,Ourisman Volvo Audi of Frederick,32814 ,4.3,119 ,69900,Audi Certified
2015 Porsche Macan S,Shift Seattle,88339 ,3.7,5 ,33950,Used
2020 Hyundai Palisade Limited,Alfa Romeo of Fort Worth,14073 ,4.1,277 ,57195,Used
2018 Alfa Romeo Stelvio Ti,Zeigler Fiat Maserati Alfa Romeo of Schaumburg,31826 ,4.2,45 ,34975,Used
2018 Audi A4 2.0T Premium Plus,Sterling McCall Ford,76167 ,4.3,234 ,28381,Used
2018 Land Rover Discovery Sport SE,Land Rover Encino,23827 ,4.3,407 ,32880,Used
2019 BMW 430 Gran Coupe i,BMW of Gwinnett Place,14983 ,4.7,776 ,39988,BMW Certified
